text,label
ne ağı kardeşim anasız babasız evsiz adam sokakta yaşıyor orospu çocuğu vatanını satan suriyelilere ev iş aş vereceğine kendi vatanının evlatlarına versin batağa düşmenin nasıl binbir türlü yolu var ise çıkmanın çıkarmanın da var şöyle zekasız zekasız yazmak için yazmayın,True
bu şarkı bana bişi hatırlattı keşke görmüyeydim,False
aslan burcu olduğum için özür dilerim her özelliği taşıdığım için de bi insan ancak bu kadar ponçik bi şerefsiz olabilir,True
bisküvi misküvi bir şeyler yok mu hocam boğazımız kurudu burda,False
emir büyük yerden o seviyede olmadigim icin kitap okuyamayacağım arkadaslar yine de önerileriniz icin tesekkurler,False
özür dilerim belki bi yolunu buluruz,False
zulüm bulaşıcıdır en sevmediğimize bile zülmedilirse karşı çıkmalıyız,False
bir adama evvelim sen oldun ahirim sensin dizelerini yazdıran gönül ile askm sni ck sviom yaaa yazdıran gönül bir olur mu hiç olmaz tabii engüzelhediye,False
biz senin ne kadar samimi ve şaka kaldırabilen bi insan olduğunu biliyoruz bu şerefsizler de çok iyi biliyor ama dertleri linç yiyip prim kasmak,True
atlanta azıcık daha gayret ederse ilk yarı 80 sayı yiyecek gibi,False
bide iş yerindekiler fazla kaşınmaya başladı bi ziyaret edicem anlaşıldı,False
insanlarin nasil evlendiklerinden size listelediginiz cogu sey aslinda anayasal hak olan seyler ve siz bunlari suc gibi gosteriyorsunuz bunun adi tetikciliktir tetikcilik yapan her insana inancliysa ahireti hatirlatiyorum yok anlamiyorsaniz alah cocuklarinizdan cikarsin,True
zirve dediğiniz yerde sigara molası verdik,False
seçimi alper yegin in tam destegini alirsaniz kesin kazanirsınız onun biriktirmiş olduğu yoğun tecrübeyi ve mucadeleyi kulak arkası etmeyin,False
çember daralıyor yedikleri hurmalar tırmalıyacak belli,True
azgın olduğum söyleniyor öyle çalışabileceğime inanıyorum benim gibi azgın bayan varmı yaş önemli değil,False
bazen hayatımı şunu tutarmısın diye birine verip kaçasım geliyor,False
hesabım çalındı benim hesabım tarafından gelen mesajları ciddiye almayın hesabımı geri aldım,False
sen çok güzel bi videosun i zlerken kalbimi bıraktım,False
i nsanları değiştirmen lazım kim siker eyüp sultanı hepsi tinerci aq,True
maalesef aynen böyle olur bunu engellemenin tek yolu geldiği hızla geri çıkma riski olan sıcak paranın yerine kalıcı yabancı yatırımları çekecek güven ve istikrar altyapısını oluşturacak adımlar atmak ama sorunu yanlış tespit ettiğimiz için çözümü de yanlış yerde arıyoruz,False
pazarcı hayatını bedavadan yaşıyor ne vergisi zabıtalar pazar içine girip asayişi sağlayamıyorki birde vergiye bağlanacaklar mümkün değil,False
kral diyordun şimdi de cumhurbaşkanı diyorsun britanya da cumhurbaşkanı yok ayrıca sen bu bilgiyi nereden edindin 24 temmuz günü herkes imzaladı ve o iş orada bitti,False
hangi birinize laf yetiştireyim bi salın beni uykum var benim ya,False
değer vermeyi haketmiyordur o zaman sal gitsin bacım,True
seninle evlenelim mi hiç pırasa pişirmem söz,False
tanrım dua bilmiyorum sana şiir okusam olurmu,False
1000 i gördüm artık rahat ölebilirim,False
ege universitesi cocuk hemotoloji bolumunde yatmakta olan hasta icin acil a rh pozitif gronosil kana ihtiyac vardir iletisim 0366 057 55 91 b354,False
trt ye verdigim vergi haram olsun ne demek kovboy filmi yok bu gün pazar,True
kartal da çöken 8 katlı apartmanın enkazından alınan beton numunesinden deniz kumu ve deniz kabukları çıkmış yani deniz kumundan yapmışlar yuh olsun,True
reklam dusuk seviye zeka icerdiginden ve sizin kullandiginiz tabir orantisiz zeka geziden buyana bayatladigindan dolayi katiliyorum size,True
eğer maç 0 1 olsaydı son dk penaltıyı verirdi çünkü berabere bitirmesi için talimat aldı her şey planlı var mar hikaye,True
hayatımda birisi varsa ve bana söylemiyosa baya ayıp ediyo,False
kaşlar çatık kesat işler nigga,False
neyseki gecti gitti umarim hem krisi hem exoyu daha fazla uzmezler,False
diagne bugün 6 tane gol atacak,False
leblebini bir de ben kırarım,False
eythepbirlikteankaraya geldi hala gormeyenler duymayanlar 31 marta gorup duyacak ayip ayip muslumanliktan adaletten bahsedimde bu kadar kul hakkini hangi dine sigdiracaksiniz bu millet bir kisi degilki haksizlik yapildi diyen bana muslumanliktan en son sizler bahsedin,True
ben gitmeden yakmayın gerizekalılar önce ben bir göreyim sonra ne halt yerseniz yiyin,True
bu tweetin dikkatini çekeceğini biliyordum ruhunu görmeden yalnız dış görünüş için çizmiş olamazsın çünkü kadın güzel değil demek istedim d,False
bugün teyzem kayseriye geri dönüyor mutsuzum evde yine tek olucam tearitupbts,False
üst üste çok şey oluyo ya tearitupbts user17072,False
snkocadiyaliztektşkediyor çok teşekkür ederiz bakanım user01293 user11059 user01293 user04830 atanmak istiyoruz sayın bakanım,False
güven her zaman sizi üzücek birileri olacaktır yapman gereken insanlara güvenmeye devam etmek ama kime iki kez güveniceğine daha fazla dikkat etmektir,False
sandıklarınıza sahip çıkın denince aklıma umduklarım zannettiklerim geliyor,False
oyna devam dimi faul bile yokken ne sarısı,False
benim de ya çok çabuk büyüdüler canlarım anneleri gibi övünesi geliyor armylerin tearitupbts,False
survivor2019 sanki oyuncular cephedeymiş gibi izliyorum normalde izlemem ama kabul edelim ezeli düşmanlarımız ve ben aşırı milliyetciyim,False
nagatomo fuck off diyor taç çizgisinin kenarında olaylar karışık değil hakem 2 km uzakta ve hakemle tartışmıyor soldado ortalık karışık kavga varken hakeme fuck you diyor ve atılıyor bundan daha doğru ne olabilir neden tartışıyorsunuz anlamadım,False
bu cocuklar yine oynar miydi nah oynardi sanki cok buyuk bi fedakarlik yapmis sunarak yapilan romantizminiz sizin alcak ezik kimliginize cok yakisiyo ama biz yemiyoruz ozetle sikerim 11 turkunuzu de alt yapinizi da yasasin karakterli top oynayan yabancilar,True
burda bazı firari beyinler erkeklere bela okuyup duruyor lan derdiniz ne amk,True
ben amsterdama gittiğimde gezememiştim kuzenim gitti ve gitmeye değer olmadığını söyledi demek ki onda bir problem var ben gidip bilet alayım,False
toplu biberon satışı yapsın gsstore ler hediye edelim hamsi ve diğerlerine,True
sözleşmeli personelin kadroya geçmesi için uğraşın,False
kıbrıs otelleri için bu hafta kime verirsiniz,True
yüreğini sevdim ben i lk bakışta göremediğim i çinde kocaman sevgiler biriktirdiğin yüreğini arifgibisevmek arbah arif feyyazduman kadın kadındizi,False
ne güzel bir duadır allah ım dualarımın kabul olmasını engelleyen tüm günahlarımı affet aminnn,False
yok ben yanlış görmüşüm nslsmxkz,False
hangi koca gönüllü baba yiğit bana ukulele alır nolur alın,False
eğer düştüysem de savaşarak düştüm kalkarken tekrar güçlendim yine ve yine dimdik durdum kimseye eyvallahının olmaması gerçekten çok güzel yaşanırken anlamadım ama neleri aşmışım be zaferini siz bilemezsiniz,False
boydan fotoğraf felan istiyorlardır kesin nsmsmsmksk,False
şimdi gerek duyulmuş olsa gerek herhalde user10606,False
reputation hak ediyordu kimse kimseyi yemesin amk bu ne,True
bence de hikaye zaten iyi görünüyo bakalım,False
öf birileriyle bi fotoğraf falan göreydik bayrakları hazırladık o kadar,False
az önce dedin ya öldüm diye sjsjjdjd,False
böyle yazına kendimş ikna etmiş oluyorum,False
tuvalete gitmem lazım ama babamı uyandırmadan nasıl yapcam bilimiyorum,False
bu gün sevdiklerime seni seviyorum demek için son günüm olabilir don miguel ruiz,False
i nşallah bir gün sadece uykum olduğu için işe gitmek istemem ve ayaklarım geri geri gitmez,False
görülüyor ama hep bir projeye hizmet edildiği için biz anlayamıyoruz,False
baş ağrısına hangi ilacın iyi geldiğini bilmem ama kesinlikle senin iyi geleceğini biliyorum,False
kafayı sıyırmış o kadar çok insan var ki ama nöbetten çıktığım için hiçbiri anormal gelmiyor yoksa,False
nevzat abi trabzon dali maçta cüneyt çakırın deenayer di sanırım eline vurup vermediği penaltının fotosunu bulup göstermek lazım,False
artık devletin yönetildiği yer korumalar araçlar da devlet için yarın başkası olsa değişen bişe olmayacak bol boş oturan sezer ya da diğer cumhurbaşkanları gereksizdi çünkü tek işleri vardı artık devletin başı orası i şiniz gücünüz papağan gibi aynı yalanları tekrar etmek,True
uyuyamadim bas agrisindan kendime bir karisim yapmam lazim okula gitsem aksama eve donemezdim bayilir kalirdim heralde tearitupbts user17072,False
3 5 kadın erkek tanımakla uzman olunmuyor sayın gevşek ilişki sahipleri,True
kulüp kariyeri ne anlama geliyor,False
merhaba ben esen size yardımcı olmaktan mutluluk duyarım esen sosyalmedyaadresine tckn ve konunuzu iletmenizi rica edebilir miyim,False
belimi o kadar çukurlaştırmama izin varsa ben de yaparım başlangıçtaki postürünü koruyarak yapsın bunu sıkıysa yüzü yamyassı oldu,False
olum uyuyordum lan takipten niye çıktınız,False
taraftar ya da taraf olmak ile fanatizm çok ayrı şeyler fanatizm bence ruhsal bir dengesizlik durumu ve tehlike arz ediyor bu güruhtaki kafada bundan ibaret,True
pazartesi kırgınlığım lunaparkta unutulmuş bir çocuğun nefreti kadar sorun atlı karıncalar değil arkamdan dönüp duran dönme dolaplar,False
i to bünyesinde hizmet veren yatırımla vatandaşlık hizmeti biriminizin 0383 633 45 20 numaralı hattına günlerdir ulaşamıyorum cevap veren yok lütfen yardımcı olur musunuz user09065,False
sabah 8 de kalkarım ben artık derslere gitmeliyim i ç sesim hayır bugün gitmiyorsun ben tamam,False
vmin yine selca atmis ama yoonkook,False
i stediğiniz kıvama sokup manipüle edemeyince de o insanlara gıcık oluyorsunuz,True
ceza evi savcısının çalışmasındaki yazışmalar veya ceza evi savcısının sicili ile ilerleyip ülke ve ülkelere komplolar yaparak ülke vatandaşlarını savaş ve para kaçakcılıklarından aklanıp savaş mağdurluğuna ilerletmektedirler,False
o göbek gercek değil slikon yapaymış ama başarılı yapmışlar kıvanç i yi rol yapmış beğendim,False
100 lira masrafı olan televizyon aylardır tamircide hazır denk getirip bi türlü almadım annem diyo yeter artık ayıp yaptığın git şunu al bahane bulamadım o anda ne dedim biliyon mu 100 liram yok iğrenen bir ifadeyle senin söyleyeceğin yalanın da senin de bakışı attı,False
birazdan gelir deseydiniz def i hacet gitti,False
bu tür kalektersizlerden nezaman kurtulacaz acaba user16277,True
eseboğa havalimanına da sahip çıktı durum vahim,True
sahada hakem kararlarına isyan eden aidat duygusu olan tek bir futbolcu yok solgado haksız yere atılıyor bir tek dirar itiraz ediyor yönetimin ve hocanın asıl çözmesi gereken ilk sorun budur volkanın bile umrunda değil hakem kararları lütfen sizler bu acı durumu gündeme getirin,False
resmen son zamanlarda üst üste vmin selcaları geliyor şaka gibi öldüm de cennette miyim,False
rockefellerci kanadın kendine göre haklı sebepleri vardı türkiyedeki insanlar istihdam bekliyordu onlar da rockefellerci gibi görünmese türkiye 1970 lerde iç savaş yaşayıp bölünürdü zira tam bir ateş çemberinden geçiyorduk,False
fatih terimi kovdular tazminat ödediler lucescuyu kovdular tazminat ödediler peki bunların hiç mi günahı yok peki bunları kim kovacak user17142,False
kadınların namus kavramının bir beden meselesi olmadığını bilakis bir ruh meselesi olduğunu her fırsatta her yerde dillendirmesi gerekir namus fizyolojik bir eylemde kaybedilen bir şeyse eğer erkek farklı bir fizyolojik sistemde doğduğu için özgecanaslan,False
lucescu sipktir git a q adamı yanında tüpcüyüde götür,True
iyi bari teselli oldu sfhjhddh,False
cidden çevirmenin kazanacağı iki kuruşa göz dikmek nedir ya ben de bunları görünce boykot edesim geliyor ses gelmezse de etmek lazım ykyyeaçıkmektup,True
peki güney kore deki intihar oranlarının bununla ne alakası var bts kendinizi sevin diyen insanları ölümden vaz geçiren bir grup i ntihara özendiriyor falan değiller ayrıca jonghyun bir ünlüydü evet ve bu sektör çok acımasız olabiliyor kimse onun acılarını hafife alamaz,False
dans okulunun salonlarının birinde düğün dansı çalışması var şarkıyı siz seçerseniz gelinliği ben seçerim dedim bendeki yüzsüzlüğe bakar mısınız damadı da seç istersen dese haklı,True
erdoğan dan kabzımallara cudi de nasıl teröristlerin işi bitirildiyse halde de bitiririz çok sevgili bay re cep köprü geçiş ücretlerine benzine mazota lpg ye elektrik ve doğalgaza sigorta primlerine fahiş oranlarda zam yapanların işini de bitirirseniz çok memnun oluruz,True
sayın bakanım kültür ve turizm adına yapacağınız çalışmalarda mimar ihtiyacı olduğu bu kadar açıkken kültürbakanlığına300mimar çevreşehirciliğe1000mi mar,False
18 özge yi abla kardeş veya anne kız olarak kiminle izlemek istersiniz özgegürel,False
oglum biraz kendinize güvenin lan yarın evlenince karinizi sikerler valla böyle devam ederseniz,True
güzel bulabilir ama yani bunun makyajla bir alakası yok her kız kendini daha iyi hissetmek için makyaj yapar ben hiçbir kızın güzelleşmek için makyaj yaptığını görmedim,False
aklımagelmişken bir insan neden hiç rahata kavuşamaz,False
yiyorum yiyorum açım yine yiyorum yine açım anlamadım ben bunu,False
konuşmadığımız her ne varsa seninle sakladım gözlerimde,False
tiktok sunucularına acilen nükleer atılması lazım bu pislik başka türlü temizlenemez,True
tamam kardeşi m forma gi ydi n hastaneye gi tti n her yerde görmek zorunda deği li z boşu kes,True
hocam bu baştakilerle ne bekliyorsunuz ki ülke bitik zaten okey dönüyor halkın yarısından fazlası kendi dediğini bile anlamıyor her şeyin içi boşaltılmış vaziyette,True
tüm vücuduma ter bastı yine,False
ateş beni ne büyüleyebilir ne de korkutabilir ben huzurun yanında yanan bir ateşim zaten,False
aslında çok kıskanç bi insan değilim sadece benim olsun istiyorum bi ben bakayım bi ben seveyim istiyorum bunlar kısıtlama değil kıskanma bi kitapta okumuştum kıskanmayacaksan boşuna sevme diye o kadar dolu seviyorum çok dolu,False
helikopter kazası duyunca aklıma ilk muhsin yazıcıoğlu gelir ona ve şehit düşen askerlerimize allah tan rahmet yakınlarına türk silahlı kuvvetleri ne ve milletimize başsağlığı dilerim,False
i nsanlar sizi eskisi gibi kullanamadıklarında değiştinizi söylerler,False
bak güzel kardeşim bizim siyasetle işimiz yok neden ısrarla bizleri bir siyaset içine sokmaya çalışıyorsunuz bu sorunun sebebi biz değiliz elbette çözecek olan iktidar bizi kim görürse bizde sandıkta onu görürüz olay bu,False
heh bi mantikli yani daha geldi aklima organ nakli bekleyen binlerce cocuk ve genc var sen zaten yasamissin bu yasa kadar kalbini vs bi cocuga ver ki o da yasasin,False
şu sıralar ne kadar hayalim varsa hepsi yemekle ilgili,False
bu saatte kalkıp derse gitmek ne kadar acı bilir misiniz günaydın kelimesini kullanamıyorum bile çünkü hava karanlık,False
lan birinizde wade ile forma değiştirmedi hüzünlendim bak adam baktı bide gelen varmı diye,False
hanım sizce kanun koyucunun yine kanunlarla desteklediği ve adına da serbest pi yasa ekonomi si dediği modelin içeriği nedir ya da ne olabilir,False
zarar eden ziraat bankasından çekilen kredi ile dünüre peşkeş çekilen gazetenin yazarınkonuşuyor konış hain,True
böyle diye diye yerlesicez oralara sonun da,False
doldurulması halk arasında ciddi rahatsızlıklara sebep olmuştur bizlerin size olan güvenimiz tamdır lütfen bu konuyu dikkate alın user03851,False
adam bedava şeyi parayla vermeye başladı mesele devlet bekasında yine tıkandı,False
hoaydaa bi de ona ayrı mı uğraşacağız,False
tanzimat fermanı tanzim satış açılıp yarı fiyata sebze satılmasını emreden padişahın yazılı buyruğu,True
erdoğan sizi 16 yıl aradan sonra tanzimsatış a getirdi,True
devlet kimseye zorla bir şey satmıyor devletin bu uygulamasından memnun kalmayanlar 15 liraya patlıcan 20 liraya biber yemeye devam edebilirler tanzimsatış,False
politik duruşum 4 senedir falan daha beter olun çizgisinde i yi burası,False
knka mümkünse sen konuşmayı sökene kadar yazmiyim ben sana,False
sana belinden sarılıp boynundan öperken i çinde dolaşmak nede güzel bir hayal,True
kaynak metastaz kitabıymış kitabı yazarken ve hangi kaynaktan yararlandı acaba ses kaydı görüntü telefon dinleme i tiraf direkt recep akdağdan mı öğrendiniz bu ayrışmadan 2 erdoğan kazanıyorsa 1 de sizin gibiler kazanıyor yağlı iş valla,True
varya izlerken saclarimi yoluyorum bir insan bu kadar kor ve kalpsiz olur kardesine karsi kiskancligi oldukten sonra bile dinmemis cok kotu ya,True
artık vicdan diye bir şeyleri kalmamış anlaşılan sor bir eyt liye bu karda kışta niye gittin ankaraya diye önce ömründe hiçbir mitinge toplantıya gitmemiş birçok insan neden gidiyor eyt toplantılarına çocuklarının geleceği için olmasın ne ayıp ne günah biliyorlar,True
allah aşkina i ki ni z de vazgeçi n artik şu sevdadan kanser oldum aranizda,False
ahahhsh bi de işimin patronuyum yazmış 10 yaşında çocuk burda boş yapıyor işte laf anlatmaya çalışmayın bunlara,True
muhteşem güzeller güzeli gece ışığı güzelin güzeli öz ve çok özelimsin,False
sayin bakanım gereksiz yere cezaevinde yatan doktor mühendis gibi meslek sahibi iyi yetişmiş insanlar var onları da çıkarsanız da vatana millete hizmet etseler,False
dünyalık bir gerekçeyle kırdığın iftira attığın hakkını ihlal ettiğin kardeşin için nefsin ve onu idare eden şeytanın mutlu olacak elbet ama hesap günü nefsin bedel öderken seni günaha sevk eden şeytan orada seninle olmayacak şeytana uyma o ne kötü bir yol arkadaşıdır unutma,False
önemli olan kisa cumleler başkan ve iq,False
çocuktan al haberi diye boşuna dememişler hala ağzından düşüremiyorsun beniiii hayırdır ya köpek,True
vallah takip ettim ama bildirim gitmiyor,False
umudun olduğu yerde mucizeler çiçek açar,False
twitter daki kızlar hep çok güzel lütfen hepimizin fake olduğunu söyleyin banaaaaa,False
cesur ol ve risk al hiçbir şey deneyimin yerini tutamaz,False
memleket i şi gönül i şi diyorsunuz sayın başkanım biz de arkanızdayız bu konuda memleketimiz için aşkla çalışmayı iple çekiyoruz gıda mühendisleri adaletli atama bekliyor 5bingidamuhendisi tarımbakanlığı10binatama beklenenatama tarımormana 8,False
sayın aydoğdu bir avuç engelli öğretmenler öğrencilerine kavuşmak istiyor user08162,False
dünya üzerinde ilaçlar için ortaya atılan iddialar vardır önce hastalık ortaya çıkarılır sonra ilaçlar piyasaya sürülür i lacı yapan da hastalığı yayanda aynı akıldır aklıma geldi sadece,False
fenerbahçe nin bu sezon avrupa ligi nde attığı 7 gol de maçların ikinci yarılarında gelmişti,False
şimdi bu kadın cumhur i ttifakı lehine hdp nin güçlü olduğu yerlerde aday göstermekten vazgeçmedi mi peki hdp esas stratejisini akp mhp faşizmine oy yok olarak açıklamadı mı peki bu ne pişkinlik bu onur fukaralarında utanmanın zerresi mi yok,True
abd savunma bakanlığı vekili patrick shanahan brüksel de gazetecilere verdiği demeçte coalition kürt tarafından tutulan kuzeydoğu suriye de gözlem gücü için bir seçenek olduğunu söyledi us,False
tamam o benim slöskslwkslajsjahahaha karşı tarafı da tahmin et hadi,False
siddetle tavsiye ederim beyazlar çok beyaz ve yumusak oldu coook memnunum insallah bulasikdeterjani da isterizzz,False
gıcık aldığım herkese sesleniyorum i nşallah sevdiğiniz kim varsa tiktok videoları çeker,False
şöyle birinden hoşlanıp laf atacak kimsede yok tweetlerim boşa gidiyırrr,False
bu adamın işi gücü fesatlık ya yıllarca nasıl belediye başkanlığı yapmış hayret,True
benim dediğimin doğruluğunu zaten iyi bir analizle anlayabilirsiniz dikkatlice tüsi ad ı takip ederseniz sosyal medya ve normal hayatta,False
buna da rt atsanıza ikinci defa istiyorum ama güzel napıyım,False
bu yaptığınız hareketi benim 1 sınıfa giden kardeşim yapmıyor aama olsun ne kadar kemik yaşınız 20 gibi olsada iq seviyeniz ayakkabı numaranız kadar yazik,True
arkadaşlar bana sürekli neden buluşmuyoruz neden hiç davet etmiyorsun görüşmek istemiyor musun gibi cümleler kurmayın param yok,False
şehirlerin dili olsaydı neler derlerdi acaba,False
pazarcı esnafına binlerce liraya yer kiralayan belediyeler kaldırımda tezgah açıp rekabete giriyor şimdi o belediyeler pazarcı esnafından oy isteyecek,True
alarmlı sabahlara hoş geldim o zaman,False
tüm sözleşmeliler olarak kadro müjdesini bekliyoruz artık bu haykırışın sonu kadro müjdesi olsun user08838 user00316 user06708 user02377 user14591 user05422 user09722 user05577 user06720 user08052 şuradansözleşmeliyekadro,False
ne mutlu muşluyum diyene süper olmuş,False
ari f derki bunca yil ay geldi geçti vay dünya vay yaşamaksa yaşadim say aha geldi m gi di yorum ozan ari f 1949,False
insanın hayatındaki en önemli değeri zamanıdır kime vereceğine dikkat etmelisin,False
şu yer yer kabukları dökülmüş kurumuş ve kurt yemiş gövdesiyle koca çınara bir bak bugün doğan ey can dost denenmiş sınanmış ve yaşanmışlıklarıyla her üzgü ve sevinci her yaprak dal kımıldanışında ürküyle göreceksin,False
devlet bir günü düşünmemeli satılan fabrikalar özelleştirilen kurumlar çiftçiye bindirilen ekonomik yük kendine oy verecek köylüyü şehire taşıma çabaları ve tanzim satış kuyruğu bu kuyruk günü kurtarmak isteyen bir devletin günü kurtaran halkının kuyruğu peki yarın,False
okulun bana kazandırdığı tek şey gözelerim açık uyumak,False
varsa bi durum toplayıp geleyim bizim çocukları,False
son 4 ay kaldı artık daha sıkı çalışıyım deyip hiç çalışmamam diyebilir miyiz,False
sahibi olmadığınız karakterin reklamını yapmayın,True
kuyruğa girenlerle değil de kuyruğa girip allah razı olsun çok memnunuz diyenlerle dalga geçildi,True
erdoğan bey yeni mhk başkanı kim olur sizce i yi yayınlar trtsporstüdyosu,False
şuraya olaylara iyi tarafından bakmaktan boynu ve sağ kolu tutulan birilerini çizelim çarşamba fadimeturan,False
sabah uyansam mesela eğitimle ilgili her şeyin fiyatı inmiş olsa biz öğrenciler mutlu olsak falan,False
selam ata ben 177 95 51 b evlerde yalnız yaşıyorum zevk arkadaşları arayışım aklı başında egolardan uzak seviye gizlilik ön planda olmak kaydı ile not sanal degilim,False
otogardaki çığırtkanlar gibi tanzim satış görevlileri de barış manço sayesinde domates biber patlıcan diye bağırmaktan kurtulurlar,False
i lginç şekilde aralıksız derdim olsun dinliyorum ve zihnimde reynmen i susturamıyorum hiç sevmem,False
kıvırcık saçlı kızların saçlarını boyatınca kıvırcıklığının bozulması yeni çıkan saçların daha kıvırcık olması saçlarını kestirmekten bir hal olması ve asla toparlanmaması,False
kadınlarınyaptığıhatalar bi adam tarafından siktir edilince kitap yazmak,True
sürekli tatlı yeme isteği çık hayatımdan,False
zaman her şeyin ilacıysa sikeyim eczaneleri,True
bazı cümlelerin düşünce değişikliği vardır takılı kalmayın,False
bu hayatın heycanı meycanı var ama babam harçlığıma zam yapmıyor,False
yaaa çoookk teşekkürler leman hanım bunu sizden duymak ne güzel umarım solmaz iyi akşamlar sevgiler,False
daha ddlg ne demek bilmeyen insanların ortak noktası,False
varmı sayfayı isteyen parayla aldım bedava vereceğim buralarda bir şey yok hep yalancılar,True
i nşallah müjdeyi sizden alırız lütfen bize de ses verin 32yaşpolisolmaki stiyor 24 dönem de bize de hak verin,False
ne güzel demiş neşet ertaş göynüm hep seni arıyor neredesin sen,False
eğer iktidar düzgün yönetim sağlasaydı tarım sanayi çok iyi gelişirdi işsiz potansiyeli artmazdı17 yıllık akparti iktidarı ve ülkemizin geldiği son durum tanzimsatış farkındalığı allah rızası için gözlerini aç türkiyem özüne dön artık,False
day dün b kdunuz şimdi gül kokdunuz,True
kalbim gümgüm atıyor sana bir şey mi oldu diye kafayı yiyorum,False
herkesatandı tarımkaldı sayın bakanim atama için seçimden önce net tarih ve sayı istiyoruz 10 bin atama sözü tutulsun 4,False
wonnn bu çok hızlı oldu,False
türktöresi tüm zalimlere karşı cesaretli olunuz,False
kız çocuklarını mini etekli görmeye bayılıyorum dese sizin için sorun olmayacak değil mi haysiyetsizler,True
kadrosözleşmeliyehaktır kpss ile atandik kademe yok derece yok vergi dilimleri farklı görevde yukselme yok her yıl sozlesme yenilenmeme korkusu yaşıyoruz i zinler farkli 6 yıl oldu kadrosözleşmeliyehaktır kadrosözleşmeliyehaktır,False
buse ölüm orucunda ölüm orucu göz yuman herkes suçludur buseyaşasın kanyonkopekkurtarilsin,False
o yüzden henüz helak olmadık onu da yapmazsanız taş olmuştuk şimdiye,False
bir kadın seveceksen diğerlerinin varlıgını unutacaksın,False
anladım seninle şu platform da karşılaşmamak icin dua edicem kssjns,True
bacağımı nasıl vurduysam iki dakikada morarıp şişti başıma iş açmakta üstüme tanımıyorum bu aralar,False
başarılı değil birçok alanda olduğu gibi başarısız olduğunu sadece çok dramatik bir olay yaşandığı an fark ediyoruz helal olsun hızlı tren yaptı söylemi tren kazası oluncaya kadar devam ediyor ve ulaşım politikasındaki başarısızlığı gizliyor sadece,False
aaa ne münasebet hiç öyle bir huyum yoktur d,False
trt de bir dizi var elimi bırakma ahdetmişler türk sinema ve dizi tarihinin tümmmm klişelerini kullanacaklar reklamını görünce aklıma geldi,False
ve ben dilek tutmadım hiç hep dua ettim ömrün ömrüme nasip olsun diye,False
seni düşünürken sen şimdi onu düşünüyorsun ama belki de o şuan başka biriyle sevişiyor fikrini aşamıyorum,False
ufakken diş macunu yemek için dişimi fırçalıyodum itiraf ediyorum,False
neden sevgilim yok çünkü şubat tayız temmuz yada agustos da olsaydık durum daha farklı ola bilirdi,False
14şubatsevgililergünü ben onu 1 günlük için değil ömürlük sevdim,False
çocukların ufku neden geniştir bir örnek sormuşlar birisine babanın göz rengi nedir diye demiş siyah beyaz neden sadece siyah ya da beyaz değil de siyah beyaz basit zihinleri bölünmediği için onlar bütün olarak görürler her şeyi senin benim gibi değil,False
sadece mutlu olmayı isteseydik olurduk ama biz hep diğerlerinden daha fazla mutlu olmayı istedik ve hep diğerlerinin daha mutlu olduğunu zannettik,False
sunni arapların hamiliğini türkiye ye hiç bırakırlar mı i mkan var mı,False
amin inşallah günümüz hayırlı olsun hacer kardeşim,False
diğer mesleklerde de vardır ama bence sizin meslekten harika hikayeler çıkar bence kitap yayınlanmali güzel hikayeleri toplayıp,False
hastane dışı ve içi yazılı yönlendirmeler tamamlanamamış olmakla birlikte sözlü yönlendirmeler çok başarılı,False
kuzgun çok iyi bi işti ama böyle olacağıda belliydi zaten şaşırmadım,False
o tarz halkımız tarafından seviliyor canım oldubuiş,False
bugün evime sahip olduğum gün bana en büyük sevgili günü seni sana hissettiren şeylere sevgili de,False
ben olsam beni sabrımla sınamazdım hayır sonra feleğini şaşırttığım da mesuliyet kabul etmem söliyimm,False
bu yeditepe üniversitesi nin kızları manken ajansına yazıldıklarını mı düşünüyorlar yoksa sahiden okuyorlar mı,False
tüm sevgililerin sevgililer günü mübarek olsun böyle kutlanıyordu değil mi 14şubatsevgililergünü,False
büyük şeylere gerek yok bir rüyayla da mutlu oluyorum işte,False
belediye den geri dönüşüm kutuları istedik bir grup arkadaşla apartmanlarımızın önüne koyup atıkların kaynağında ayrıştırılmasına yönelik bir girişim başlatacaktık fakat belediye kutu gönderemeyeceğini söyleyince plan yattı batman da somut bir çalışma göremiyoruz biz,False
o dersi bana tekrar verin söz yaparım hocam,False
allah kaygılanarak bile olsa susmayıp kulağımıza doğruları fısıldayan babalarımızdan dedelerimizden razı olsun milyonlarca müslüman türk ün evinde buna benzer olaylar yaşandı şükürler olsun,False
bi gülesim geldi la oğlum ilk kez yenilmiyorsun çok sevinme hızlı giden atın b k seyrek düşermiş,True
az önce nüfus müdürlüğünde sırada bekleyen bir teyze yaramaz torununa beni işaret etti ve dedi ki uslu durmazsan seni yer çocuk ağlamaya başlayınca ben de ağlama canım ben tokum dedim,False
bi kere annemle yolda yürürken bi kadın gözlerini dikmiş bize bakıyordu annem de niye bakıyosunuz birine mi benzettiniz deyince kızın evli mi benim oğlum var dedi çok değişik kafalar,True
ahahahshshdhhddhdhd beter olun amk gerizekalıları size ağlayan başkan lazım küme düşünce de hakemler düşürdü der siz de haklısın baskan dersiniz köpek gibi,True
harç ödeme durumunda olan öğrenciler için son gün 15 02 2019 dur bilginize,False
az önce çukulata yedirdim sayılır mı,False
